year,sc_gid,sc_point_gid,latitude,longitude,region,class,bin,supply_curve_cost_per_mw,built_capacity,investment_bool
2026,3647,44890,41.019,-70.48100000000002,s349,2,2,1033860.86856012,397.1192198485669,1
2026,3571,44411,41.129,-70.574,s349,2,2,1060986.0254807356,226.5952457409411,1
2026,3723,45370,40.884,-70.258,s349,2,2,1082967.0470361246,190.74643441049204,1
2026,2197,33892,43.107,-70.167,s356,4,1,941647.5462671429,12.0,0
2027,4009,47199,42.112,-81.352,s234,5,1,888772.8370671985,21.0,0
2027,9664,89301,33.695,-78.461,s292,5,1,685181.5517191318,236.1496078961601,0
2027,9665,89302,33.679,-78.342,s292,5,1,687320.6622636402,394.80906064088686,0
2027,9740,89779,33.606,-78.483,s292,5,1,700723.6127592113,169.04133146295305,0
2027,7550,73546,36.286,-75.368,s294,4,1,827599.0527838665,257.7966552866414,1
2027,8556,81672,34.78,-75.817,s294,4,1,849319.7906277506,382.48821153326116,1
2027,7551,73547,36.267,-75.24600000000002,s294,4,1,869980.079221965,159.71513318009738,1
2027,7243,70675,36.875,-75.574,s307,5,1,899133.8649418378,244.6487,0
2027,6812,66377,37.59,-74.831,s314,3,1,968270.3844856145,389.8179759329367,0
2027,6862,66854,37.522,-74.983,s314,3,1,990510.51341113,223.4009515278529,0
2027,6863,66855,37.502,-74.859,s314,3,2,997656.041788953,397.1192,0
2027,6914,67333,37.414,-74.887,s314,3,3,1016041.1084556195,397.1192198485669,0
2027,6708,65420,37.786,-74.899,s314,3,3,1283812.8792386923,56.84132470254193,0
2027,6811,66376,37.61,-74.955,s314,3,3,1437671.649148177,47.22985544889118,0
2027,6913,67332,37.434,-75.01100000000002,s314,4,1,936474.0212307574,378.86611005949163,0
2027,7244,70676,36.856,-75.45100000000002,s314,4,1,984381.3696309705,346.63796308815574,0
2027,7197,70198,36.944,-75.423,s314,4,1,995436.6459217034,170.3186268523525,0
2027,6593,64464,37.963,-74.842,s315,3,1,871117.5399548144,217.09792455381282,0
2027,6594,64465,37.94300000000001,-74.717,s315,3,1,872432.8417889529,397.11917544618717,0
2027,6540,63987,38.031,-74.689,s315,3,2,900718.1741608779,397.1192198485669,0
2027,6652,64942,37.875,-74.87100000000002,s315,3,2,908342.8551923304,188.2351801514331,0
2027,6653,64943,37.855,-74.74600000000002,s315,3,3,910083.8017889528,397.1192198485669,0
2027,6425,63032,38.186,-74.506,s315,3,3,953543.4463629259,236.01878015143313,0
2027,6359,62551,38.335,-74.854,s315,4,1,820812.6910248385,189.29045260951858,0
2027,5803,58729,38.997,-74.37,s332,3,1,736690.6994091083,392.49890143320715,0
2027,5869,59207,38.91,-74.399,s332,3,1,761188.9172470941,335.5149743104381,1
2027,5737,58252,39.065,-74.21300000000002,s332,3,1,801421.2781461858,247.61484248242286,1
2027,5937,59685,38.822,-74.428,s332,3,1,837825.2779705989,362.83759802596,1
2027,5669,57774,39.152,-74.184,s332,3,1,850932.0947554351,392.7841062736613,1
2027,6012,60163,38.734,-74.458,s332,3,1,862511.5375080408,265.3310774743106,1
2027,5593,57295,39.261,-74.281,s332,4,1,607679.2863144737,184.2138064494321,0
2027,5668,57773,39.173,-74.311,s332,4,1,649410.7590630376,286.1745369118442,0
2027,5735,58250,39.106,-74.467,s332,4,1,676386.3032620657,143.03015663872367,0
2027,5049,53956,39.727,-73.175,s342,2,1,1027036.309303656,390.6735904542997,0
2027,5126,54435,39.618,-73.079,s342,2,2,1080239.0365843289,352.7983876419686,0
2027,4433,50132,40.426,-72.921,s342,3,1,730577.4573948098,134.1603569497025,0
2027,4580,51086,40.295,-73.243,s342,3,2,856304.1908004588,338.1103,0
2027,4659,51565,40.186,-73.146,s342,3,3,894517.2016234081,311.12996045159537,0
2027,4581,51087,40.273,-73.11399999999998,s342,3,4,919036.3386248602,370.3099648458627,0
2027,4658,51564,40.207,-73.274,s342,3,4,965359.6589441116,158.7735346809086,0
2027,4974,53477,39.836,-73.27199999999998,s342,3,5,1056345.8944232177,251.52214879664683,0
2027,4739,52043,40.098,-73.17699999999998,s342,3,5,1300500.2371958809,78.03195120335317,0
2027,4578,51084,40.337,-73.501,s342,4,1,734558.4989166945,189.9464,0
2027,4579,51085,40.316,-73.372,s342,4,2,797556.5386503725,315.3224716062736,0
2027,4737,52040,40.162,-73.563,s342,4,3,1486548.2260255348,39.38678846673878,0
2027,4657,51563,40.229,-73.403,s342,4,4,1632636.891158878,23.671999999999997,0
2027,4577,51083,40.358,-73.63,s342,5,1,1296828.8201766966,30.43135647647377,0
2027,4150,48225,40.665,-72.145,s342,12,1,780623.8375840883,103.73060000000001,0
2027,3869,46320,40.853,-71.104,s345,11,1,1336148.717348769,336.998,0
2027,3791,45841,40.963,-71.19800000000002,s345,11,2,1341223.9136503746,151.9616,0
2027,3567,44407,41.224,-71.094,s346,2,1,861753.2176703791,231.3296,0
2027,3642,44885,41.137,-71.12899999999998,s346,2,2,909037.8291755898,328.4989,0
2027,3641,44884,41.16,-71.259,s346,2,3,1227982.0963695843,112.3136661709032,0
2027,3566,44406,41.247,-71.22399999999998,s346,2,4,1846163.721090646,49.42599885073013,0
2027,3716,45363,41.05,-71.164,s346,11,1,1326613.7742396556,327.47219780962683,0
2027,3800,45850,40.749,-70.036,s349,2,1,911718.606964912,394.55237628447816,0
2027,3501,43940,41.04600000000001,-69.632,s349,2,1,937771.5793130221,345.6682666306112,0
2027,3643,44886,41.114,-70.999,s349,2,1,948895.1539839455,361.66825818009727,0
2027,3572,44412,41.105,-70.445,s349,2,1,975465.6818337678,269.8608200378584,0
2027,3577,44419,40.935,-69.54,s349,2,1,1011348.6171363948,397.1192198485669,0
2027,3435,43462,41.133,-69.595,s349,2,1,1030450.9047633486,216.67011729313145,0
2027,3647,44890,41.019,-70.48100000000002,s349,2,2,1033860.86856012,397.1192198485669,0
2027,3571,44411,41.129,-70.574,s349,2,2,1060986.0254807356,226.5952457409411,0
2027,3723,45370,40.884,-70.258,s349,2,2,1082967.0470361246,393.52563885884257,1
2027,3370,42984,41.219,-69.558,s349,2,2,1085850.314163309,179.8501723904813,1
2027,3651,44894,40.922,-69.964,s349,2,2,1128466.8979897334,63.37062316116817,1
2027,2197,33892,43.107,-70.167,s356,4,1,941647.5462671429,12.0,0
2028,3713,44966,40.261,-124.858,s20,8,1,1243263.6902603079,397.1192198485669,1
2028,2669,37324,41.79600000000001,-124.731,s20,8,1,1263734.7142403473,202.8807801514331,1
2028,4009,47199,42.112,-81.352,s234,5,1,888772.8370671985,21.0,0
2028,9664,89301,33.695,-78.461,s292,5,1,685181.5517191318,236.1496078961601,0
2028,9665,89302,33.679,-78.342,s292,5,1,687320.6622636402,394.80906064088686,0
2028,9740,89779,33.606,-78.483,s292,5,1,700723.6127592113,169.04133146295305,0
2028,7550,73546,36.286,-75.368,s294,4,1,827599.0527838665,257.7966552866414,0
2028,8556,81672,34.78,-75.817,s294,4,1,849319.7906277506,382.48821153326116,0
2028,7551,73547,36.267,-75.24600000000002,s294,4,1,869980.079221965,159.71513318009738,0
2028,9662,89299,33.729,-78.697,s298,5,1,529681.4429364131,254.63088155759868,1
2028,9816,90254,33.566,-78.859,s298,5,1,534988.041463962,308.7057193077339,1
2028,9737,89776,33.656,-78.83800000000002,s298,5,1,537342.4023648172,168.49901974040017,1
2028,9738,89777,33.639,-78.719,s298,5,1,572727.1317114069,68.1643793942672,1
2028,7243,70675,36.875,-75.574,s307,5,1,899133.8649418378,244.6487,0
2028,6812,66377,37.59,-74.831,s314,3,1,968270.3844856145,389.8179759329367,0
2028,6862,66854,37.522,-74.983,s314,3,1,990510.51341113,223.4009515278529,0
2028,6863,66855,37.502,-74.859,s314,3,2,997656.041788953,397.1192,0
2028,6914,67333,37.414,-74.887,s314,3,3,1016041.1084556195,397.1192198485669,0
2028,6708,65420,37.786,-74.899,s314,3,3,1283812.8792386923,56.84132470254193,0
2028,6811,66376,37.61,-74.955,s314,3,3,1437671.649148177,47.22985544889118,0
2028,6913,67332,37.434,-75.01100000000002,s314,4,1,936474.0212307574,378.86611005949163,0
2028,7244,70676,36.856,-75.45100000000002,s314,4,1,984381.3696309705,346.63796308815574,0
2028,7197,70198,36.944,-75.423,s314,4,1,995436.6459217034,395.3224293537047,1
2028,7198,70199,36.924,-75.3,s314,4,1,1041787.2952267869,397.1192198485669,1
2028,7060,68765,37.189,-75.218,s314,4,1,1231159.7159985686,257.8769776500809,1
2028,6593,64464,37.963,-74.842,s315,3,1,871117.5399548144,217.09792455381282,0
2028,6594,64465,37.94300000000001,-74.717,s315,3,1,872432.8417889529,397.11917544618717,0
2028,6540,63987,38.031,-74.689,s315,3,2,900718.1741608779,397.1192198485669,0
2028,6652,64942,37.875,-74.87100000000002,s315,3,2,908342.8551923304,188.2351801514331,0
2028,6653,64943,37.855,-74.74600000000002,s315,3,3,910083.8017889528,397.1192198485669,0
2028,6425,63032,38.186,-74.506,s315,3,3,953543.4463629259,236.01878015143313,0
2028,6359,62551,38.335,-74.854,s315,4,1,820812.6910248385,189.29045260951858,0
2028,6297,62075,38.382,-74.574,s318,3,1,823583.0137070627,397.1192198485669,1
2028,6361,62553,38.294,-74.60300000000002,s318,3,1,841542.5323512044,102.8807801514331,1
2028,5202,54911,39.574,-73.365,s330,2,1,953670.9999543059,390.21726270957276,1
2028,5284,55389,39.486,-73.396,s330,2,1,961435.7794801408,397.1192198485669,1
2028,5048,53955,39.749,-73.303,s330,2,2,974902.3725917778,228.8754,1
2028,5803,58729,38.997,-74.37,s332,3,1,736690.6994091083,392.49890143320715,0
2028,5869,59207,38.91,-74.399,s332,3,1,761188.9172470941,335.5149743104381,0
2028,5737,58252,39.065,-74.21300000000002,s332,3,1,801421.2781461858,247.61484248242286,0
2028,5937,59685,38.822,-74.428,s332,3,1,837825.2779705989,362.83759802596,0
2028,5669,57774,39.152,-74.184,s332,3,1,850932.0947554351,392.7841062736613,0
2028,6012,60163,38.734,-74.458,s332,3,1,862511.5375080408,397.11917747431056,1
2028,5593,57295,39.261,-74.281,s332,4,1,607679.2863144737,184.2138064494321,0
2028,5668,57773,39.173,-74.311,s332,4,1,649410.7590630376,286.1745369118442,0
2028,5735,58250,39.106,-74.467,s332,4,1,676386.3032620657,143.03015663872367,0
2028,5049,53956,39.727,-73.175,s342,2,1,1027036.309303656,390.6735904542997,0
2028,5126,54435,39.618,-73.079,s342,2,2,1080239.0365843289,352.7983876419686,0
2028,4433,50132,40.426,-72.921,s342,3,1,730577.4573948098,134.1603569497025,0
2028,4580,51086,40.295,-73.243,s342,3,2,856304.1908004588,338.1103,0
2028,4659,51565,40.186,-73.146,s342,3,3,894517.2016234081,311.12996045159537,0
2028,4581,51087,40.273,-73.11399999999998,s342,3,4,919036.3386248602,370.3099648458627,0
2028,4658,51564,40.207,-73.274,s342,3,4,965359.6589441116,158.7735346809086,0
2028,4974,53477,39.836,-73.27199999999998,s342,3,5,1056345.8944232177,251.52214879664683,0
2028,4739,52043,40.098,-73.17699999999998,s342,3,5,1300500.2371958809,78.03195120335317,0
2028,4578,51084,40.337,-73.501,s342,4,1,734558.4989166945,189.9464,0
2028,4579,51085,40.316,-73.372,s342,4,2,797556.5386503725,315.3224716062736,0
2028,4737,52040,40.162,-73.563,s342,4,3,1486548.2260255348,39.38678846673878,0
2028,4657,51563,40.229,-73.403,s342,4,4,1632636.891158878,23.671999999999997,0
2028,4577,51083,40.358,-73.63,s342,5,1,1296828.8201766966,30.43135647647377,0
2028,4150,48225,40.665,-72.145,s342,12,1,780623.8375840883,243.45085181179016,1
2028,4223,48702,40.6,-72.307,s342,12,1,805811.3449990994,269.74673810167656,1
2028,4224,48703,40.578,-72.178,s342,12,1,816664.2436434859,333.29037655489446,1
2028,4151,48226,40.643,-72.016,s342,12,1,817316.4152267865,397.1192198485669,1
2028,4434,50133,40.405,-72.792,s342,12,1,906529.8977975129,90.12341368307193,1
2028,3869,46320,40.853,-71.104,s345,11,1,1336148.717348769,336.998,0
2028,3791,45841,40.963,-71.19800000000002,s345,11,2,1341223.9136503746,151.9616,0
2028,3567,44407,41.224,-71.094,s346,2,1,861753.2176703791,231.3296,0
2028,3642,44885,41.137,-71.12899999999998,s346,2,2,909037.8291755898,328.4989,0
2028,3641,44884,41.16,-71.259,s346,2,3,1227982.0963695843,112.3136661709032,0
2028,3566,44406,41.247,-71.22399999999998,s346,2,4,1846163.721090646,49.42599885073013,0
2028,3716,45363,41.05,-71.164,s346,11,1,1326613.7742396556,327.47219780962683,0
2028,3800,45850,40.749,-70.036,s349,2,1,911718.606964912,394.55237628447816,0
2028,3501,43940,41.04600000000001,-69.632,s349,2,1,937771.5793130221,345.6682666306112,0
2028,3643,44886,41.114,-70.999,s349,2,1,948895.1539839455,361.66825818009727,0
2028,3572,44412,41.105,-70.445,s349,2,1,975465.6818337678,269.8608200378584,0
2028,3577,44419,40.935,-69.54,s349,2,1,1011348.6171363948,397.1192198485669,0
2028,3435,43462,41.133,-69.595,s349,2,1,1030450.9047633486,216.67011729313145,0
2028,3647,44890,41.019,-70.48100000000002,s349,2,2,1033860.86856012,397.1192198485669,0
2028,3571,44411,41.129,-70.574,s349,2,2,1060986.0254807356,226.5952457409411,0
2028,3723,45370,40.884,-70.258,s349,2,2,1082967.0470361246,393.52563885884257,0
2028,3370,42984,41.219,-69.558,s349,2,2,1085850.314163309,179.8501723904813,0
2028,3651,44894,40.922,-69.964,s349,2,2,1128466.8979897334,63.37062316116817,0
2028,2197,33892,43.107,-70.167,s356,4,1,941647.5462671429,12.0,0
2029,3713,44966,40.261,-124.858,s20,8,1,1243263.6902603079,397.1192198485669,0
2029,2669,37324,41.79600000000001,-124.731,s20,8,1,1263734.7142403473,368.71281773931855,1
2029,2796,38280,41.624,-124.65,s20,8,1,1300630.9494058115,325.04795666576524,1
2029,2733,37801,41.683,-124.82,s20,8,1,1316696.4798768943,109.1200057463493,1
2029,4009,47199,42.112,-81.352,s234,5,1,888772.8370671985,21.0,0
2029,9664,89301,33.695,-78.461,s292,5,1,685181.5517191318,236.1496078961601,0
2029,9665,89302,33.679,-78.342,s292,5,1,687320.6622636402,394.80906064088686,0
2029,9740,89779,33.606,-78.483,s292,5,1,700723.6127592113,169.04133146295305,0
2029,7550,73546,36.286,-75.368,s294,4,1,827599.0527838665,257.7966552866414,0
2029,8556,81672,34.78,-75.817,s294,4,1,849319.7906277506,382.48821153326116,0
2029,7551,73547,36.267,-75.24600000000002,s294,4,1,869980.079221965,396.8625354921579,1
2029,7502,73068,36.375,-75.34100000000002,s294,4,1,892533.6711028016,394.6379377366143,1
2029,8891,84059,34.393,-76.30199999999998,s294,4,1,920378.7218308271,134.04627501352078,1
2029,7396,72112,36.552,-75.286,s294,4,1,930466.816213478,119.81455347485122,1
2029,8692,82627,34.622,-75.987,s294,4,1,940734.5060556274,14.353831462953167,1
2029,9662,89299,33.729,-78.697,s298,5,1,529681.4429364131,254.63088155759868,0
2029,9816,90254,33.566,-78.859,s298,5,1,534988.041463962,308.7057193077339,0
2029,9737,89776,33.656,-78.83800000000002,s298,5,1,537342.4023648172,168.49901974040017,0
2029,9738,89777,33.639,-78.719,s298,5,1,572727.1317114069,68.1643793942672,0
2029,7243,70675,36.875,-75.574,s307,5,1,899133.8649418378,244.6487,0
2029,6812,66377,37.59,-74.831,s314,3,1,968270.3844856145,389.8179759329367,0
2029,6862,66854,37.522,-74.983,s314,3,1,990510.51341113,223.4009515278529,0
2029,6863,66855,37.502,-74.859,s314,3,2,997656.041788953,397.1192,0
2029,6914,67333,37.414,-74.887,s314,3,3,1016041.1084556195,397.1192198485669,0
2029,6708,65420,37.786,-74.899,s314,3,3,1283812.8792386923,56.84132470254193,0
2029,6811,66376,37.61,-74.955,s314,3,3,1437671.649148177,47.22985544889118,0
2029,6913,67332,37.434,-75.01100000000002,s314,4,1,936474.0212307574,378.86611005949163,0
