year,sc_gid,sc_point_gid,latitude,longitude,cnty_fips,region,class,bin,trans_cap_cost,capacity_MW,investment_bool
2010,16081,29833,43.67300034,-96.21600342,27133,s123,6,1,7241.516602,105.7536,1
2010,13484,26796,44.45299911,-95.75700378,27083,s123,6,1,10407.23438,94.2464,1
2010,3731,13149,47.86500168,-90.35299683,27031,s125,5,1,29373.66211,25.0,0
2010,15126,28713,43.93899918,-93.16400146,27147,s128,5,1,12061.39941,44.599999999999966,0
2010,19316,33639,42.6969986,-95.31500244,19021,s132,4,1,4776.952636999999,144.342,0
2010,17398,31369,43.26699829,-93.7990036,19189,s132,4,1,7231.74707,152.50679999999997,0
2010,16743,30609,43.4620018,-93.79199982,19189,s132,4,2,9055.69043,161.0604,0
2010,20923,35538,42.21099854,-95.46900177,19093,s132,4,2,14550.57715,168.15599999999998,0
2010,19008,33272,42.77299881,-93.36699677,19069,s132,4,3,15630.71387,149.5908,0
2010,19970,34404,42.49700165,-94.5719986,19025,s132,4,3,15549.09277,143.37,0
2010,19647,34024,42.59400177,-94.56999969,19151,s132,4,4,17974.81055,163.6848,0
2010,17070,30989,43.36500168,-93.79499817,19189,s132,4,4,18958.10547,170.8776,0
2010,19007,33271,42.77500153,-93.51699829,19197,s132,4,5,27196.101560000003,173.4048,0
2010,19329,33652,42.67499924,-93.3710022,19069,s132,4,5,28759.91602,161.93519999999992,0
2010,17399,31370,43.26499939,-93.64800262,19189,s132,5,1,3494.032227,98.3178,0
2010,20602,35158,42.30799866,-95.46800232,19093,s132,5,1,3852.634277,144.9252,0
2010,16741,30607,43.4659996,-94.09500122,19109,s132,5,1,4294.336914,173.3076,0
2010,20604,35160,42.30699921,-95.17099762,19161,s132,5,1,4358.308594,162.9072,0
2010,17061,30980,43.37900162,-95.15599823,19059,s132,5,1,5390.221191,60.7986,0
2010,17063,30982,43.3769989,-94.85399628,19063,s132,5,1,6412.437988000001,29.41520000000007,0
2010,17728,31753,43.15999985,-93.19999695,19033,s132,6,1,3227.14209,2.0,1
2010,20299,34795,42.37400055,-92.93800354,19075,s133,5,1,4715.416015999999,76.8,0
2010,21918,36682,41.91500092,-94.8809967,19027,s134,4,1,5863.733886999999,162.32399999999998,0
2010,21246,35918,42.11299896,-95.47000122,19047,s134,4,1,12564.92676,156.2976,0
2010,22600,37438,41.72299957,-95.47299957,19165,s134,4,1,1185.100952,83.37839999999997,0
2010,33623,50322,38.32799911,-100.5309982,20101,s135,3,1,76270.80469,99.0,0
2010,35784,52983,37.64799881,-100.3470001,20069,s136,2,1,5132.478515999999,201.3984,0
2010,36097,53369,37.57400131,-99.51300049,20097,s136,2,1,8933.222656,110.80159999999992,0
2010,37293,54897,37.20700073,-98.39399719,20007,s136,6,1,27188.95117,60.5,1
2010,32109,48439,38.875,-98.17299652,20105,s137,3,1,8615.757813,202.176,0
2010,32108,48438,38.8730011,-98.31300354,20105,s137,3,2,14530.99902,187.3044,0
2010,29219,45025,39.76599884,-97.34500122,20201,s137,3,3,29385.76563,60.81960000000001,0
2010,36420,53770,37.52099991,-96.61000061,20015,s139,2,1,9760.632813,150.0,0
2010,29889,45806,39.56700134,-94.35199738,29049,s144,5,1,9496.570313,104.976,0
2010,29885,45802,39.57300186,-94.92099762,29021,s144,5,1,17473.66992,137.6352,0
2010,26955,42382,40.45100021,-94.90599823,29147,s144,5,2,18514.28906,65.88879999999999,0
2010,27942,43523,40.1570015,-94.76799774,29147,s144,6,1,3939.401611,121.1112,1
2010,26954,42381,40.45299911,-95.0510025,29147,s144,6,1,5166.053223,28.888800000000003,1
2010,43778,63221,34.86999893,-103.1019974,35009,s148,1,1,25769.80859,216.5616,0
2010,43484,62840,34.95999908,-103.2440033,35037,s148,1,1,27664.36523,189.33839999999992,0
2010,46339,66655,34.07300186,-101.1800003,48153,s149,2,1,14592.67773,57.0,0
2010,47677,68550,33.55199814,-101.7949982,48303,s149,6,1,4691.845703,7.5,1
2010,42891,62088,35.21300125,-102.1999969,48359,s150,1,1,18675.04102,220.8384,0
2010,42297,61336,35.45600128,-101.1480026,48065,s150,1,1,20941.76367,166.1148,0
2010,42601,61717,35.36299896,-101.0080032,48179,s150,1,1,22585.32031,186.3324,0
2010,42006,60957,35.56000137,-101.0220032,48179,s150,1,1,5557.905761999999,104.976,0
2010,42892,62089,35.21900177,-102.0670013,48375,s150,1,1,6998.762695,68.53840000000008,1
2010,42315,61354,35.52999878,-98.73799896,40039,s153,1,1,7313.907227,105.7536,0
2010,39700,57929,36.39799881,-99.45200348,40153,s153,1,1,8894.223633,101.2824,0
2010,39998,58309,36.29999924,-99.4469986,40153,s153,1,1,14114.830080000002,209.5632,0
2010,41164,59835,35.92599869,-98.6190033,40011,s153,1,1,14740.38574,199.26,0
2010,40879,59454,36.02099991,-98.75800323,40043,s153,1,2,21240.87305,193.0392,1
2010,40296,58689,36.20100021,-99.44200134,40153,s153,1,2,25248.4043,238.3344,1
2010,40297,58690,36.20500183,-99.30699921,40153,s153,1,2,26323.61523,9.267200000000033,1
2010,44383,64014,34.8409996,-98.71199799,40031,s154,1,1,50077.21484,182.9304,0
2010,44382,64013,34.83800125,-98.84400177,40075,s154,1,2,60214.58984,141.3696,0
2010,43817,63260,35.05199814,-97.91999817,40051,s156,6,1,4932.56543,50.1552,1
2010,41178,59849,35.95000076,-96.73100281,40081,s156,6,1,9283.618164,49.0448,1
2010,5663,16371,44.91500092,-121.6660004,41065,s16,1,1,27831.81445,147.1608,0
2010,4003,13713,45.625,-121.6579971,41027,s16,3,1,16599.95508,73.1916,0
2010,4239,14092,45.50500107,-121.7669983,41027,s16,4,1,17693.61719,77.517,0
2010,4241,14094,45.55699921,-121.4649963,41027,s16,4,2,19216.1875,84.8556,0
2010,5423,15991,45.00899887,-121.7080002,41065,s16,4,3,24089.65039,162.1296,0
2010,5187,15612,45.12900162,-121.5999985,41065,s16,4,4,26714.48047,125.0964,0
2010,5210,15635,45.68799973,-118.1149979,41061,s16,5,1,41108.51563,24.6645,0
2010,4718,14853,45.3429985,-121.5319977,41027,s16,5,2,55281.44531,56.6676,0
2010,4743,14878,45.94499969,-117.72699740000002,41063,s16,5,3,74781.71094,27.677699999999994,0
2010,4724,14859,45.49599838,-120.6259995,41055,s16,6,1,9013.334961,231.7248,0
2010,4486,14479,45.59000015,-120.6660004,41055,s16,6,1,10662.8418,238.3344,0
2010,4959,15239,45.40200043,-120.58599850000002,41055,s16,6,2,14902.44141,161.838,0
2010,4487,14480,45.61600113,-120.5149994,41055,s16,6,3,16939.01172,224.1432,0
2010,4725,14860,45.52099991,-120.4749985,41055,s16,6,4,20865.0918,220.644,1
2010,6446,17534,45.19100189,-118.08599850000002,41061,s16,6,4,21819.29492,113.0436,1
2010,5424,15992,45.03499985,-121.5579987,41065,s16,6,4,26518.53516,9.711199999999993,1
2010,53655,78804,30.840999600000004,-102.3399963,48371,s163,1,1,64436.64063,318.816,0
2010,53843,79183,30.73500061,-102.4570007,48371,s163,1,2,65461.35547,242.68400000000003,0
2010,53092,77670,31.17700005,-101.6100006,48383,s164,1,1,2537.449707,161.6436,0
2010,53093,77671,31.18199921,-101.4840012,48383,s164,2,1,4710.498047,149.2992,0
2010,52899,77285,31.24500084,-102.2480011,48461,s164,2,2,5531.591797,195.5664,0
2010,53094,77672,31.18799973,-101.3580017,48383,s164,2,2,19921.625,99.0954,0
2010,53286,78052,31.0890007,-101.3509979,48383,s164,2,3,20683.32422,74.0178,0
2010,53090,77668,31.16500092,-101.8619995,48461,s164,2,4,20749.88477,151.37759999999992,0
2010,47149,67796,33.78300095,-101.0279999,48125,s165,1,1,16420.41211,152.118,0
2010,46609,67036,33.97999954,-101.0419998,48345,s165,1,2,19729.06055,207.2304,0
2010,50890,73501,32.32500076,-100.2860031,48353,s165,1,3,20585.56641,293.1552,0
2010,45211,65135,34.46699905,-101.2089996,48045,s165,1,4,31950.789060000003,163.782,0
2010,50891,73502,32.32899857,-100.1579971,48353,s165,1,5,35365.97656,271.188,0
2010,47150,67797,33.787998200000004,-100.8970032,48125,s165,2,1,4814.354004,197.316,0
2010,50652,73121,32.42399979,-100.2910004,48353,s165,2,1,14008.16602,233.0856,0
2010,45492,65514,34.36299896,-101.3330002,48045,s165,2,1,14741.66895,163.6848,0
2010,50653,73122,32.4280014,-100.163002,48353,s165,2,2,15086.88281,215.2008,0
2010,50650,73119,32.41400146,-100.5479965,48353,s165,2,2,15624.55957,180.5976,0
2010,46881,67416,33.88100052,-101.0350037,48345,s165,2,2,16688.16406,229.1976,0
2010,47417,68176,33.68399811,-101.0210037,48125,s165,2,3,19066.2168,180.2088,0
2010,47152,67799,33.79800034,-100.6360016,48125,s165,2,3,17562.85938,258.1632,0
2010,46340,66656,34.07899857,-101.0490036,48345,s165,2,4,30029.28711,228.8088,0
2010,46610,67037,33.98500061,-100.9110031,48345,s165,2,4,30960.45117,320.5656,0
2010,50889,73500,32.31999969,-100.4140015,48353,s165,2,5,31057.78711,28.997600000000038,0
2010,51127,73883,32.23400116,-100.0240021,48441,s166,1,1,9880.439453,248.0544,0
2010,51130,73886,32.24599838,-99.63999939,48441,s166,1,2,27023.88477,177.39,0
2010,50892,73503,32.33300018,-100.0299988,48441,s166,1,3,27418.26758,265.7448,0
2010,51133,73889,32.25699997,-99.2559967,48059,s166,1,4,32437.2207,189.7344,0
2010,50658,73127,32.44800186,-99.52200317,48059,s166,2,1,9218.804688,196.344,0
2010,50899,73510,32.35900116,-99.13300323,48059,s166,2,1,14412.03223,152.0208,0
2010,50893,73504,32.3370018,-99.90100098,48441,s166,2,1,18754.3418,189.8316,0
2010,53103,77681,31.2329998,-100.2229996,48451,s166,2,2,22220.03711,249.2208,0
2010,53295,78061,31.13400078,-100.2170029,48451,s166,2,2,22422.50977,315.1224,0
2010,51128,73884,32.23799896,-99.89600372,48441,s166,2,3,22947.88867,210.7296,0
2010,53296,78062,31.13800049,-100.0910034,48095,s166,2,3,25876.28711,282.4632,0
2010,50659,73128,32.45199966,-99.39399719,48059,s166,2,4,29728.70313,229.7808,0
2010,53297,78063,31.1420002,-99.96499634,48095,s166,2,4,33071.03906,20.863200000000035,0
2010,50418,72747,32.54700089,-99.52700043,48417,s167,2,1,21847.92383,219.2832,0
2010,49940,71988,32.74900055,-99.40699768,48417,s167,2,2,22685.58789,172.8216,0
2010,51972,75413,31.87299919,-98.73000336,48093,s167,2,3,26167.32813,206.2584,0
2010,49700,71608,32.84799957,-99.41200256,48417,s167,2,4,45012.00391,3.9368000000000336,0
2010,49466,71240,32.97999954,-97.86499786,48367,s168,4,1,14197.20605,93.6522,0
2010,49713,71621,32.88299942,-97.73400116,48367,s168,5,1,5890.598633,18.84779999999995,0
2010,57050,95933,26.46699905,-98.54499817,48427,s172,6,1,14664.24121,150.0,1
2010,57079,96324,26.38800049,-97.23699951,48061,s174,4,1,77131.60156,32.1489,0
2010,57114,97464,26.08399963,-97.23200226,48061,s174,5,1,1832.132202,20.2419,0
2010,56987,94422,26.88999939,-97.48300171,48261,s174,5,2,29454.46094,33.291,0
2010,57023,95182,26.68799973,-97.48000336,48261,s174,5,3,60536.86328,105.7536,0
2010,57006,94802,26.78899956,-97.48100281,48261,s174,5,4,65314.39453,66.4848,0
2010,57090,96701,26.28199959,-97.59100342,48061,s174,6,1,4800.32373,162.9072,0
2010,57057,95940,26.4829998,-97.71399689,48489,s174,6,1,8512.818359,147.0636,0
2010,56948,93662,27.09199905,-97.48699951,48261,s174,6,1,9508.927734,28.1637,0
2010,57113,97463,26.08300018,-97.34999847,48061,s174,6,1,11683.75879,23.1336,0
2010,57103,97082,26.18300056,-97.47000122,48061,s174,6,1,14904.8916,83.4948,1
2010,57058,95941,26.48399925,-97.59500122,48489,s174,6,1,15079.7832,167.9616,1
2010,57102,97081,26.18099976,-97.58899689,48061,s174,6,1,15213.78516,64.5408,1
2010,57116,97841,25.97800064,-97.58499908,48061,s174,6,1,12076.66406,51.8076,1
2010,57112,97462,26.08099937,-97.46900177,48061,s174,6,1,12290.71484,39.0258,1
2010,57111,97461,26.07999992,-97.58699799,48061,s174,6,1,12595.58008,39.88109999999998,1
2010,16088,29840,43.67100143,-95.15200043,27063,s176,4,1,1616.699829,109.2528,0
2010,15767,29460,43.76900101,-95.15100098,27063,s176,4,1,11148.00098,116.9316,0
2010,15448,29083,43.86299896,-94.69200134,27165,s176,4,1,7724.855469,110.9052,0
2010,16089,29841,43.66999817,-95.0,27063,s176,4,2,12415.29492,111.6828,0
2010,15115,28702,43.96099854,-94.84300232,27165,s176,4,2,12599.84277,75.0384,0
2010,16090,29842,43.66899872,-94.84799957,27091,s176,4,3,14078.16797,131.3172,0
2010,15446,29081,43.86500168,-94.99700165,27063,s176,4,3,15325.8623,44.27459999999999,0
2010,16086,29838,43.67300034,-95.45600128,27063,s176,4,4,16498.10156,55.69739999999999,0
2010,16423,30235,43.54299927,-92.8789978,27099,s176,6,1,3619.549805,131.6088,1
2010,15774,29467,43.75899887,-94.08599854,27043,s176,6,1,5628.479004,17.19120000000001,1
2010,16751,30617,43.43899918,-92.58100128,19131,s177,5,1,13308.04004,180.5004,0
2010,16752,30618,43.43500137,-92.43000031,19089,s177,5,2,15940.4873,140.7996,0
2010,21261,35933,42.08800125,-93.2480011,19169,s178,5,1,4347.53125,148.8132,0
2010,19978,34412,42.47999954,-93.37999725,19083,s178,5,1,1608.358521,142.398,0
2010,19977,34411,42.48300171,-93.52899933,19079,s178,5,1,4425.838867,8.788800000000009,0
2010,20943,35558,42.16899872,-92.5019989,19171,s178,6,1,1995.865479,3.0,1
2010,23616,38584,41.42499924,-94.59600067,19001,s180,4,1,11683.44727,178.2648,0
2010,23283,38204,41.52199936,-94.59400177,19077,s180,4,2,14821.55859,11.23520000000002,0
2010,21586,36306,42.00600052,-94.28700256,19073,s180,6,1,9026.780273,3.0,1
2010,15158,28745,43.76599884,-88.29299927,55039,s193,5,1,8768.430664,34.4817,0
2010,14826,28365,43.86299896,-88.28099823,55039,s193,6,1,7181.739258,45.8055,0
2010,15489,29124,43.67599869,-88.45700073,55039,s193,6,1,8287.105469,40.1193,0
2010,14822,28361,43.89300156,-88.88899994,55047,s193,6,1,2970.7495120000003,43.8372,0
2010,16448,30260,43.41400146,-89.09700012,55021,s193,6,1,3137.992188,38.7828,0
2010,16778,30644,43.2879982,-88.50499725,55027,s193,6,1,3510.2856450000004,20.5821,0
2010,16130,29882,43.49700165,-88.78299713,55027,s193,6,1,7842.153809,48.29140000000001,0
2010,19350,33673,42.58499908,-90.23699951,55065,s194,6,1,4645.227051,2.0,0
2010,12947,26089,44.41199875,-87.59200287,55061,s197,5,1,5836.455078,1.600000000000005,0
2010,12359,25328,44.61500168,-87.71900177,55061,s197,6,1,13654.58691,20.0,1
2010,21623,36343,41.8370018,-88.82700348,17037,s199,6,1,3936.442383,165.1428,0
2010,21622,36342,41.84500122,-88.97399902,17103,s199,6,1,9522.379883,205.092,0
2010,20002,34436,42.37200165,-89.80899811,17177,s199,6,1,18265.18164,109.0652000000002,0
2010,17519,31542,40.37900162,-124.1529999,6023,s20,4,1,42266.82422,59.292,0
2010,17191,31161,40.44400024,-124.3330002,6023,s20,5,1,39713.17188,60.75,0
2010,19120,33442,39.91199875,-123.9430008,6045,s20,6,1,145003.5469,32.9508,0
2010,17536,31559,40.84500122,-121.7919998,6089,s20,7,1,24718.85156,109.5444,0
2010,17842,31924,40.3429985,-123.8349991,6023,s20,7,1,23276.06641,68.5746,0
2010,17209,31179,40.93899918,-121.8310013,6089,s20,7,2,30072.10547,94.284,1
2010,22747,37621,38.85499954,-123.62799840000002,6045,s20,7,2,34059.78516,8.304199999999994,1
2010,23650,38618,41.2879982,-89.62200165,17011,s200,6,1,8148.508301000001,160.5744,0
2010,23986,38995,41.20999908,-90.06900024,17073,s200,6,1,10065.44141,125.82559999999988,0
2010,28613,44308,39.88399887,-91.19400024,17001,s201,6,1,30417.67188,1.6999999999999886,0
2010,25685,40900,40.69100189,-89.39199829,17179,s203,6,1,7931.930664,100.5,0
2010,25692,40907,40.63999939,-88.38099670000001,17105,s207,6,1,4539.307617,185.2632,0
2010,24676,39766,40.93899918,-88.49099731,17105,s207,6,2,14648.66113,173.8908,1
2010,24335,39385,41.04399872,-88.62400055,17105,s207,6,3,39009.05859,181.6668,1
2010,25354,40524,40.75999832,-88.80300140000001,17105,s207,6,4,45232.96875,168.3504,1
2010,25691,40906,40.64799881,-88.52500153,17105,s207,6,5,56213.52734,102.8288,1
2010,26353,41665,40.46099854,-88.69200134,17113,s208,6,1,1250.192017,168.7392,0
2010,26354,41666,40.45299911,-88.54799652,17113,s208,6,1,9026.789063,162.81,0
2010,26351,41663,40.47499847,-88.98000336,17113,s208,6,1,646.2331542999999,26.438399999999973,0
2010,26352,41664,40.4679985,-88.83599854,17113,s208,6,2,13588.79785,38.012400000000014,0
2010,10354,22687,45.10300064,-84.67800140000001,26137,s214,5,1,15577.3252,58.563,0
2010,13248,26484,44.16799927,-85.31600189,26133,s214,5,2,33709.49219,2.237000000000009,0
2010,14199,27641,43.66999817,-82.80000305,26151,s218,5,1,16176.9834,63.5202,0
2010,13561,26881,43.86299896,-82.75800323,26063,s218,5,2,17040.03906,27.945,0
2010,13877,27261,43.76699829,-82.77899933,26063,s218,5,3,21284.09961,30.33479999999999,0
2010,28320,43958,39.76699829,-86.90699768,18133,s221,6,1,5096.816895,178.5564,0
2010,27339,42818,40.05899811,-86.86599731,18107,s221,6,1,6606.037598,85.9248,0
2010,28000,43581,39.83599854,-86.46600342,18063,s221,6,1,8300.104492,76.2048,0
2010,27338,42817,40.06800079,-87.00800323,18107,s221,6,1,9693.563477,126.36,0
2010,28322,43960,39.7480011,-86.6230011,18063,s221,6,1,10977.10645,126.5544,0
2010,27998,43579,39.85499954,-86.75099945,18133,s221,6,2,13014.25781,173.016,0
2010,27671,43199,39.95199966,-86.73699951,18107,s221,6,2,13285.75195,118.3896,0
2010,27670,43198,39.9620018,-86.8789978,18107,s221,6,2,14286.62891,123.5412,0
2010,26688,42058,40.25299835,-86.83799744,18107,s221,6,3,14537.31152,44.0802,1
2010,27011,42438,40.15599823,-86.85199738,18107,s221,6,3,14655.90918,144.1476,1
2010,27340,42819,40.04899979,-86.72299957,18107,s221,6,3,16383.02246,140.5512,1
2010,25699,40914,40.58100128,-87.37200165,18007,s221,6,4,17717.58008,0.373800000000017,1
2010,26049,41311,40.31200027,-84.94599915,18135,s226,6,1,7602.502441,1.0,1
2010,21998,36764,41.31200027,-82.85299683,39143,s227,6,1,12315.20605,7.200000000000003,0
2010,33768,50467,37.49399948,-80.39600372,54063,s249,6,1,70322.22656,100.5,1
2010,26449,41812,38.11999893,-121.7200012,6095,s25,6,1,15651.91699,87.7716,0
2010,25794,41052,38.30799866,-121.7949982,6095,s25,7,1,14286.16113,118.4868,0
2010,26448,41811,38.0929985,-121.8550034,6095,s25,7,2,14711.87207,94.284,0
2010,25793,41051,38.2820015,-121.9300003,6095,s25,7,3,15426.4043,111.9744,0
2010,26123,41432,38.21400070000001,-121.75800320000002,6095,s25,7,4,17801.73438,149.1048,0
2010,26122,41431,38.18799973,-121.8919983,6095,s25,7,5,22349.63477,128.98439999999997,1
2010,27758,43332,37.74200058,-121.5719986,6001,s25,8,1,11610.03613,31.794,1
2010,27724,43252,39.24399948,-79.25700378,54023,s250,1,1,16193.03223,103.032,0
2010,28050,43632,39.14699936,-79.28199768,54023,s250,1,2,18619.79102,139.6764,0
2010,30308,46289,38.52399826,-79.86699677,54075,s250,1,3,21498.79688,87.29159999999999,0
2010,24401,39451,40.22200012,-79.14600372,42129,s252,4,1,64388.41797,15.0,0
2010,27063,42490,39.47000122,-79.48699951,24023,s253,6,1,12146.84082,70.0,1
2010,25796,41054,38.36100006,-121.526001,6067,s26,9,1,6691.756836,52.7796,0
2010,26775,42194,38.07699966,-121.4150009,6077,s26,9,2,12904.9082,19.720400000000005,1
2010,38909,56901,36.20999908,-84.24700165,47001,s281,7,1,27757.80469,29.1,0
2010,35660,52850,35.80799866,-118.3389969,6107,s30,7,1,46464.19922,32.0274,0
2010,35662,52852,35.85400009,-118.0770035,6107,s30,7,2,94026.22656,21.4083,0
2010,35031,52091,36.02199936,-118.2710037,6107,s30,8,1,147110.5938,41.6016,0
2010,35032,52092,36.04499817,-118.1399994,6107,s30,9,1,88916.32813,34.9434,0
2010,34716,51711,36.11800003,-118.302002,6107,s30,9,2,147711.1875,25.272,0
2010,33519,50184,36.33499908,-119.35199740000002,6107,s30,10,1,7684.586914,53.3142,0
2010,33520,50185,36.35900116,-119.2210007,6107,s30,10,1,10692.01074,49.9122,0
2010,33814,50564,36.24000168,-119.3190002,6107,s30,10,1,15622.02539,50.3982,0
2010,34404,51325,36.07300186,-119.12200159999998,6107,s30,10,1,17483.32813,24.0084,0
2010,34710,51705,35.97800064,-119.0899963,6107,s30,10,1,17622.92578,105.0732,0
2010,35026,52086,35.90599823,-118.9260025,6107,s30,10,1,18330.16016,251.9424,0
2010,35022,52082,35.81100082,-119.4489975,6107,s30,10,1,18982.53516,150.69869999999997,0
2010,45942,66159,32.63800049,-116.1600037,6073,s32,7,1,17741.04102,49.99999999999997,0
2010,24064,39074,40.26599884,-78.69499969,42021,s322,1,1,46088.40234,216.756,0
2010,24744,39834,40.07400131,-78.74700165,42111,s322,1,2,56339.64844,163.19879999999998,0
2010,23058,37935,40.53599929999999,-78.47399902,42013,s322,2,1,33343.00391,36.14519999999999,0
2010,18445,32623,41.72700119,-76.93699646,42117,s323,3,1,36234.91797,81.891,0
2010,19097,33388,41.43700027,-76.27799988,42113,s323,3,2,81482.92188,83.109,0
2010,19098,33389,41.41699982,-76.13400269,42131,s324,3,1,66245.67969,24.00000000000001,0
2010,20078,34534,41.02700043,-75.51300049,42089,s325,4,1,30850.69922,79.8984,0
2010,20079,34535,41.00600052,-75.3710022,42089,s325,5,1,6642.662598,48.101600000000005,0
2010,42189,61219,33.89500046,-116.5199966,6065,s33,1,1,11438.16016,41.1156,0
2010,41902,60838,33.97000122,-116.6760025,6065,s33,1,2,11793.96289,49.6935,0
2010,42188,61218,33.8730011,-116.64800259999998,6065,s33,1,3,31962.12695,37.3005,0
2010,45943,66160,32.6590004,-116.0339966,6025,s33,1,4,36434.68359,22.2345,0
2010,45658,65780,32.75600052,-116.060997,6025,s33,4,1,26684.26953,177.6816,0
2010,42487,61600,33.81900024,-116.3639984,6065,s33,6,1,1552.545532,50.7384,0
2010,41903,60839,33.99100113,-116.5479965,6065,s33,6,2,23214.57031,61.6248,0
2010,42190,61220,33.91600037,-116.3919983,6065,s33,6,3,23398.82031,68.2344,0
2010,41901,60837,33.94800186,-116.8040009,6065,s33,6,4,23406.87891,79.50959999999998,0
2010,44258,63889,33.42300034,-115.0530014,6025,s33,7,1,18914.18555,86.51710000000003,0
2010,24432,39482,39.61800003,-74.79699707,34001,s332,7,1,5982.546875,7.5,0
2010,17788,31844,42.26300049,-79.64399719,36013,s333,5,1,9228.561523,115.2792,0
2010,15847,29573,42.68099976,-78.16400146,36121,s333,5,1,15520.26953,32.70779999999999,0
2010,15846,29572,42.69900131,-78.31099701,36121,s333,5,2,16358.38184,55.5984,0
2010,16167,29952,42.60300064,-78.33799744,36121,s333,5,2,27063.92383,35.7696,0
2010,16168,29953,42.58499908,-78.19200134,36121,s333,5,3,28503.0293,65.2212,0
2010,17467,31467,42.30799866,-79.17900085,36013,s333,5,4,29817.00195,60.52380000000002,0
2010,13900,27308,42.9620018,-75.78099823,36053,s334,5,1,11288.36426,76.0,0
2010,15853,29579,42.56900024,-77.28399658,36101,s335,4,1,7562.014648,56.7648,0
2010,17148,31097,42.22399902,-77.69100189,36101,s335,4,2,31425.17383,68.23519999999999,0
2010,11809,24648,43.62900162,-75.55599976,36049,s337,5,1,44090.22656,52.6824,0
2010,11521,24268,43.72399902,-75.52400208,36049,s337,6,1,13195.55469,99.4842,0
2010,10079,22370,44.15800095,-75.05999756,36089,s337,6,1,19466.71484,52.2936,0
2010,13587,26934,42.93099976,-74.86900329999999,36043,s337,6,1,20508.25586,110.0304,0
